Provincias	Establecimientos y personal empleado (plazas)	Periodo	Total
22 Huesca	Número de plazas estimadas	2024M03	4.150
22 Huesca	Número de plazas estimadas	2024M02	3.620
22 Huesca	Número de plazas estimadas	2024M01	3.929
22 Huesca	Número de plazas estimadas	2023M12	3.722
22 Huesca	Número de plazas estimadas	2023M11	2.564
22 Huesca	Número de plazas estimadas	2023M10	3.562
22 Huesca	Número de plazas estimadas	2023M09	3.926
22 Huesca	Número de plazas estimadas	2023M08	4.355
22 Huesca	Número de plazas estimadas	2023M07	4.296
22 Huesca	Número de plazas estimadas	2023M06	3.769
22 Huesca	Número de plazas estimadas	2023M05	3.673
22 Huesca	Número de plazas estimadas	2023M04	3.668
22 Huesca	Número de plazas estimadas	2023M03	4.000
22 Huesca	Número de plazas estimadas	2023M02	3.782
22 Huesca	Número de plazas estimadas	2023M01	3.822
22 Huesca	Número de plazas estimadas	2022M12	4.608
22 Huesca	Número de plazas estimadas	2022M11	3.395
22 Huesca	Número de plazas estimadas	2022M10	4.640
22 Huesca	Número de plazas estimadas	2022M09	4.586
22 Huesca	Número de plazas estimadas	2022M08	4.953
22 Huesca	Número de plazas estimadas	2022M07	4.850
22 Huesca	Número de plazas estimadas	2022M06	4.477
22 Huesca	Número de plazas estimadas	2022M05	3.894
22 Huesca	Número de plazas estimadas	2022M04	4.920
22 Huesca	Número de plazas estimadas	2022M03	4.440
22 Huesca	Número de plazas estimadas	2022M02	4.317
22 Huesca	Número de plazas estimadas	2022M01	4.313
22 Huesca	Número de plazas estimadas	2021M12	4.278
22 Huesca	Número de plazas estimadas	2021M11	3.475
22 Huesca	Número de plazas estimadas	2021M10	4.168
22 Huesca	Número de plazas estimadas	2021M09	4.570
22 Huesca	Número de plazas estimadas	2021M08	4.615
22 Huesca	Número de plazas estimadas	2021M07	4.743
22 Huesca	Número de plazas estimadas	2021M06	4.144
22 Huesca	Número de plazas estimadas	2021M05	3.134
22 Huesca	Número de plazas estimadas	2021M04	2.771
22 Huesca	Número de plazas estimadas	2021M03	.
22 Huesca	Número de plazas estimadas	2021M02	.
22 Huesca	Número de plazas estimadas	2021M01	.
22 Huesca	Número de plazas estimadas	2020M12	2.883
22 Huesca	Número de plazas estimadas	2020M11	.
22 Huesca	Número de plazas estimadas	2020M10	3.650
22 Huesca	Número de plazas estimadas	2020M09	3.874
22 Huesca	Número de plazas estimadas	2020M08	4.601
22 Huesca	Número de plazas estimadas	2020M07	4.319
22 Huesca	Número de plazas estimadas	2020M06	2.415
22 Huesca	Número de plazas estimadas	2020M05	346
22 Huesca	Número de plazas estimadas	2020M04	0
22 Huesca	Número de plazas estimadas	2020M03	2.696
22 Huesca	Número de plazas estimadas	2020M02	4.535
22 Huesca	Número de plazas estimadas	2020M01	4.491
22 Huesca	Número de plazas estimadas	2019M12	4.941
22 Huesca	Número de plazas estimadas	2019M11	4.285
22 Huesca	Número de plazas estimadas	2019M10	4.711
22 Huesca	Número de plazas estimadas	2019M09	4.738
22 Huesca	Número de plazas estimadas	2019M08	5.124
22 Huesca	Número de plazas estimadas	2019M07	4.988
22 Huesca	Número de plazas estimadas	2019M06	4.780
22 Huesca	Número de plazas estimadas	2019M05	4.472
22 Huesca	Número de plazas estimadas	2019M04	5.113
22 Huesca	Número de plazas estimadas	2019M03	4.722
22 Huesca	Número de plazas estimadas	2019M02	4.525
22 Huesca	Número de plazas estimadas	2019M01	4.590
22 Huesca	Número de plazas estimadas	2018M12	5.408
22 Huesca	Número de plazas estimadas	2018M11	4.883
22 Huesca	Número de plazas estimadas	2018M10	5.062
22 Huesca	Número de plazas estimadas	2018M09	5.265
22 Huesca	Número de plazas estimadas	2018M08	5.655
22 Huesca	Número de plazas estimadas	2018M07	5.523
22 Huesca	Número de plazas estimadas	2018M06	3.738
22 Huesca	Número de plazas estimadas	2018M05	4.541
22 Huesca	Número de plazas estimadas	2018M04	5.154
22 Huesca	Número de plazas estimadas	2018M03	5.479
22 Huesca	Número de plazas estimadas	2018M02	5.217
22 Huesca	Número de plazas estimadas	2018M01	5.403
22 Huesca	Número de plazas estimadas	2017M12	3.934
22 Huesca	Número de plazas estimadas	2017M11	3.119
22 Huesca	Número de plazas estimadas	2017M10	3.723
22 Huesca	Número de plazas estimadas	2017M09	4.009
22 Huesca	Número de plazas estimadas	2017M08	4.134
22 Huesca	Número de plazas estimadas	2017M07	4.045
22 Huesca	Número de plazas estimadas	2017M06	3.561
22 Huesca	Número de plazas estimadas	2017M05	3.144
22 Huesca	Número de plazas estimadas	2017M04	3.903
22 Huesca	Número de plazas estimadas	2017M03	3.904
22 Huesca	Número de plazas estimadas	2017M02	3.848
22 Huesca	Número de plazas estimadas	2017M01	3.744
22 Huesca	Número de plazas estimadas	2016M12	3.835
22 Huesca	Número de plazas estimadas	2016M11	3.150
22 Huesca	Número de plazas estimadas	2016M10	3.602
22 Huesca	Número de plazas estimadas	2016M09	3.921
22 Huesca	Número de plazas estimadas	2016M08	4.017
22 Huesca	Número de plazas estimadas	2016M07	4.024
22 Huesca	Número de plazas estimadas	2016M06	3.536
22 Huesca	Número de plazas estimadas	2016M05	3.359
22 Huesca	Número de plazas estimadas	2016M04	3.864
22 Huesca	Número de plazas estimadas	2016M03	3.800
22 Huesca	Número de plazas estimadas	2016M02	3.636
22 Huesca	Número de plazas estimadas	2016M01	3.659
22 Huesca	Número de plazas estimadas	2015M12	3.540
22 Huesca	Número de plazas estimadas	2015M11	3.183
22 Huesca	Número de plazas estimadas	2015M10	3.539
22 Huesca	Número de plazas estimadas	2015M09	3.762
22 Huesca	Número de plazas estimadas	2015M08	3.834
22 Huesca	Número de plazas estimadas	2015M07	3.788
22 Huesca	Número de plazas estimadas	2015M06	3.496
22 Huesca	Número de plazas estimadas	2015M05	3.210
22 Huesca	Número de plazas estimadas	2015M04	3.949
22 Huesca	Número de plazas estimadas	2015M03	3.825
22 Huesca	Número de plazas estimadas	2015M02	3.775
22 Huesca	Número de plazas estimadas	2015M01	3.871
22 Huesca	Número de plazas estimadas	2014M12	3.704
22 Huesca	Número de plazas estimadas	2014M11	3.095
22 Huesca	Número de plazas estimadas	2014M10	3.399
22 Huesca	Número de plazas estimadas	2014M09	3.564
22 Huesca	Número de plazas estimadas	2014M08	3.695
22 Huesca	Número de plazas estimadas	2014M07	3.642
22 Huesca	Número de plazas estimadas	2014M06	3.556
22 Huesca	Número de plazas estimadas	2014M05	3.310
22 Huesca	Número de plazas estimadas	2014M04	3.710
22 Huesca	Número de plazas estimadas	2014M03	3.684
22 Huesca	Número de plazas estimadas	2014M02	3.713
22 Huesca	Número de plazas estimadas	2014M01	3.507
22 Huesca	Número de plazas estimadas	2013M12	3.575
22 Huesca	Número de plazas estimadas	2013M11	3.064
22 Huesca	Número de plazas estimadas	2013M10	3.433
22 Huesca	Número de plazas estimadas	2013M09	3.743
22 Huesca	Número de plazas estimadas	2013M08	3.909
22 Huesca	Número de plazas estimadas	2013M07	3.858
22 Huesca	Número de plazas estimadas	2013M06	3.389
22 Huesca	Número de plazas estimadas	2013M05	3.103
22 Huesca	Número de plazas estimadas	2013M04	3.581
22 Huesca	Número de plazas estimadas	2013M03	3.662
22 Huesca	Número de plazas estimadas	2013M02	3.556
22 Huesca	Número de plazas estimadas	2013M01	3.541
22 Huesca	Número de plazas estimadas	2012M12	3.666
22 Huesca	Número de plazas estimadas	2012M11	3.103
22 Huesca	Número de plazas estimadas	2012M10	3.316
22 Huesca	Número de plazas estimadas	2012M09	3.605
22 Huesca	Número de plazas estimadas	2012M08	3.687
22 Huesca	Número de plazas estimadas	2012M07	3.668
22 Huesca	Número de plazas estimadas	2012M06	3.102
22 Huesca	Número de plazas estimadas	2012M05	2.953
22 Huesca	Número de plazas estimadas	2012M04	3.388
22 Huesca	Número de plazas estimadas	2012M03	3.513
22 Huesca	Número de plazas estimadas	2012M02	3.404
22 Huesca	Número de plazas estimadas	2012M01	3.336
22 Huesca	Número de plazas estimadas	2011M12	3.276
22 Huesca	Número de plazas estimadas	2011M11	2.865
22 Huesca	Número de plazas estimadas	2011M10	2.931
22 Huesca	Número de plazas estimadas	2011M09	3.346
22 Huesca	Número de plazas estimadas	2011M08	3.420
22 Huesca	Número de plazas estimadas	2011M07	3.277
22 Huesca	Número de plazas estimadas	2011M06	2.800
22 Huesca	Número de plazas estimadas	2011M05	2.714
22 Huesca	Número de plazas estimadas	2011M04	3.085
22 Huesca	Número de plazas estimadas	2011M03	3.308
22 Huesca	Número de plazas estimadas	2011M02	3.256
22 Huesca	Número de plazas estimadas	2011M01	3.089
22 Huesca	Número de plazas estimadas	2010M12	3.022
22 Huesca	Número de plazas estimadas	2010M11	2.328
22 Huesca	Número de plazas estimadas	2010M10	2.488
22 Huesca	Número de plazas estimadas	2010M09	2.913
22 Huesca	Número de plazas estimadas	2010M08	2.979
22 Huesca	Número de plazas estimadas	2010M07	2.986
22 Huesca	Número de plazas estimadas	2010M06	2.570
22 Huesca	Número de plazas estimadas	2010M05	2.535
22 Huesca	Número de plazas estimadas	2010M04	2.875
22 Huesca	Número de plazas estimadas	2010M03	2.867
22 Huesca	Número de plazas estimadas	2010M02	2.577
22 Huesca	Número de plazas estimadas	2010M01	2.541
22 Huesca	Número de plazas estimadas	2009M12	2.724
22 Huesca	Número de plazas estimadas	2009M11	2.108
22 Huesca	Número de plazas estimadas	2009M10	2.150
22 Huesca	Número de plazas estimadas	2009M09	2.468
22 Huesca	Número de plazas estimadas	2009M08	2.559
22 Huesca	Número de plazas estimadas	2009M07	2.481
22 Huesca	Número de plazas estimadas	2009M06	2.068
22 Huesca	Número de plazas estimadas	2009M05	2.023
22 Huesca	Número de plazas estimadas	2009M04	2.016
22 Huesca	Número de plazas estimadas	2009M03	2.069
22 Huesca	Número de plazas estimadas	2009M02	2.009
22 Huesca	Número de plazas estimadas	2009M01	2.050
22 Huesca	Número de plazas estimadas	2008M12	2.021
22 Huesca	Número de plazas estimadas	2008M11	1.635
22 Huesca	Número de plazas estimadas	2008M10	1.697
22 Huesca	Número de plazas estimadas	2008M09	1.858
22 Huesca	Número de plazas estimadas	2008M08	2.173
22 Huesca	Número de plazas estimadas	2008M07	2.088
22 Huesca	Número de plazas estimadas	2008M06	1.751
22 Huesca	Número de plazas estimadas	2008M05	1.691
22 Huesca	Número de plazas estimadas	2008M04	1.567
22 Huesca	Número de plazas estimadas	2008M03	2.029
22 Huesca	Número de plazas estimadas	2008M02	2.030
22 Huesca	Número de plazas estimadas	2008M01	1.899
22 Huesca	Número de plazas estimadas	2007M12	1.830
22 Huesca	Número de plazas estimadas	2007M11	1.496
22 Huesca	Número de plazas estimadas	2007M10	1.609
22 Huesca	Número de plazas estimadas	2007M09	1.702
22 Huesca	Número de plazas estimadas	2007M08	1.784
22 Huesca	Número de plazas estimadas	2007M07	1.763
22 Huesca	Número de plazas estimadas	2007M06	1.446
22 Huesca	Número de plazas estimadas	2007M05	1.387
22 Huesca	Número de plazas estimadas	2007M04	1.733
22 Huesca	Número de plazas estimadas	2007M03	1.844
22 Huesca	Número de plazas estimadas	2007M02	1.848
22 Huesca	Número de plazas estimadas	2007M01	1.840
22 Huesca	Número de plazas estimadas	2006M12	1.811
22 Huesca	Número de plazas estimadas	2006M11	1.428
22 Huesca	Número de plazas estimadas	2006M10	1.563
22 Huesca	Número de plazas estimadas	2006M09	1.728
22 Huesca	Número de plazas estimadas	2006M08	1.945
22 Huesca	Número de plazas estimadas	2006M07	1.869
22 Huesca	Número de plazas estimadas	2006M06	1.492
22 Huesca	Número de plazas estimadas	2006M05	1.335
22 Huesca	Número de plazas estimadas	2006M04	1.585
22 Huesca	Número de plazas estimadas	2006M03	1.630
22 Huesca	Número de plazas estimadas	2006M02	1.595
22 Huesca	Número de plazas estimadas	2006M01	1.526
22 Huesca	Número de plazas estimadas	2005M12	1.545
22 Huesca	Número de plazas estimadas	2005M11	1.217
22 Huesca	Número de plazas estimadas	2005M10	1.105
22 Huesca	Número de plazas estimadas	2005M09	1.459
22 Huesca	Número de plazas estimadas	2005M08	1.476
22 Huesca	Número de plazas estimadas	2005M07	1.524
22 Huesca	Número de plazas estimadas	2005M06	1.130
22 Huesca	Número de plazas estimadas	2005M05	1.085
22 Huesca	Número de plazas estimadas	2005M04	1.299
22 Huesca	Número de plazas estimadas	2005M03	1.296
22 Huesca	Número de plazas estimadas	2005M02	1.327
22 Huesca	Número de plazas estimadas	2005M01	1.332
23 Jaén	Número de plazas estimadas	2024M09	2.256
23 Jaén	Número de plazas estimadas	2024M08	2.438
23 Jaén	Número de plazas estimadas	2024M07	2.438
23 Jaén	Número de plazas estimadas	2024M06	2.397
23 Jaén	Número de plazas estimadas	2024M05	2.347
23 Jaén	Número de plazas estimadas	2024M04	2.614
23 Jaén	Número de plazas estimadas	2024M03	2.057
23 Jaén	Número de plazas estimadas	2024M02	1.792
23 Jaén	Número de plazas estimadas	2024M01	1.586
23 Jaén	Número de plazas estimadas	2023M12	2.565
23 Jaén	Número de plazas estimadas	2023M11	2.528
23 Jaén	Número de plazas estimadas	2023M10	2.549
23 Jaén	Número de plazas estimadas	2023M09	2.612
23 Jaén	Número de plazas estimadas	2023M08	2.779
23 Jaén	Número de plazas estimadas	2023M07	2.770
23 Jaén	Número de plazas estimadas	2023M06	2.743
23 Jaén	Número de plazas estimadas	2023M05	2.495
23 Jaén	Número de plazas estimadas	2023M04	2.363
23 Jaén	Número de plazas estimadas	2023M03	2.310
23 Jaén	Número de plazas estimadas	2023M02	1.810
23 Jaén	Número de plazas estimadas	2023M01	1.901
23 Jaén	Número de plazas estimadas	2022M12	1.723
23 Jaén	Número de plazas estimadas	2022M11	1.990
23 Jaén	Número de plazas estimadas	2022M10	2.120
23 Jaén	Número de plazas estimadas	2022M09	2.207
23 Jaén	Número de plazas estimadas	2022M08	2.213
23 Jaén	Número de plazas estimadas	2022M07	2.215
23 Jaén	Número de plazas estimadas	2022M06	2.218
23 Jaén	Número de plazas estimadas	2022M05	2.218
23 Jaén	Número de plazas estimadas	2022M04	2.194
23 Jaén	Número de plazas estimadas	2022M03	2.323
23 Jaén	Número de plazas estimadas	2022M02	1.488
23 Jaén	Número de plazas estimadas	2022M01	1.574
23 Jaén	Número de plazas estimadas	2021M12	1.984
23 Jaén	Número de plazas estimadas	2021M11	2.050
23 Jaén	Número de plazas estimadas	2021M10	2.127
23 Jaén	Número de plazas estimadas	2021M09	2.020
23 Jaén	Número de plazas estimadas	2021M08	2.088
23 Jaén	Número de plazas estimadas	2021M07	2.151
23 Jaén	Número de plazas estimadas	2021M06	2.053
23 Jaén	Número de plazas estimadas	2021M05	1.946
23 Jaén	Número de plazas estimadas	2021M04	1.547
23 Jaén	Número de plazas estimadas	2021M03	1.450
23 Jaén	Número de plazas estimadas	2021M02	1.161
23 Jaén	Número de plazas estimadas	2021M01	1.104
23 Jaén	Número de plazas estimadas	2020M12	1.235
23 Jaén	Número de plazas estimadas	2020M11	1.223
23 Jaén	Número de plazas estimadas	2020M10	2.122
23 Jaén	Número de plazas estimadas	2020M09	2.296
23 Jaén	Número de plazas estimadas	2020M08	2.304
23 Jaén	Número de plazas estimadas	2020M07	2.280
23 Jaén	Número de plazas estimadas	2020M06	1.423
23 Jaén	Número de plazas estimadas	2020M05	455
23 Jaén	Número de plazas estimadas	2020M04	0
23 Jaén	Número de plazas estimadas	2020M03	1.078
23 Jaén	Número de plazas estimadas	2020M02	2.365
23 Jaén	Número de plazas estimadas	2020M01	2.238
23 Jaén	Número de plazas estimadas	2019M12	2.604
23 Jaén	Número de plazas estimadas	2019M11	2.503
23 Jaén	Número de plazas estimadas	2019M10	2.706
23 Jaén	Número de plazas estimadas	2019M09	2.507
23 Jaén	Número de plazas estimadas	2019M08	2.599
23 Jaén	Número de plazas estimadas	2019M07	2.586
23 Jaén	Número de plazas estimadas	2019M06	2.597
23 Jaén	Número de plazas estimadas	2019M05	2.526
23 Jaén	Número de plazas estimadas	2019M04	2.633
23 Jaén	Número de plazas estimadas	2019M03	2.109
23 Jaén	Número de plazas estimadas	2019M02	2.260
23 Jaén	Número de plazas estimadas	2019M01	2.079
23 Jaén	Número de plazas estimadas	2018M12	2.497
23 Jaén	Número de plazas estimadas	2018M11	2.504
23 Jaén	Número de plazas estimadas	2018M10	2.601
23 Jaén	Número de plazas estimadas	2018M09	2.572
23 Jaén	Número de plazas estimadas	2018M08	2.576
23 Jaén	Número de plazas estimadas	2018M07	2.542
23 Jaén	Número de plazas estimadas	2018M06	2.579
23 Jaén	Número de plazas estimadas	2018M05	2.509
23 Jaén	Número de plazas estimadas	2018M04	2.555
23 Jaén	Número de plazas estimadas	2018M03	2.181
23 Jaén	Número de plazas estimadas	2018M02	2.099
23 Jaén	Número de plazas estimadas	2018M01	1.865
23 Jaén	Número de plazas estimadas	2017M12	2.383
23 Jaén	Número de plazas estimadas	2017M11	2.432
23 Jaén	Número de plazas estimadas	2017M10	2.523
23 Jaén	Número de plazas estimadas	2017M09	2.591
23 Jaén	Número de plazas estimadas	2017M08	2.547
23 Jaén	Número de plazas estimadas	2017M07	2.503
23 Jaén	Número de plazas estimadas	2017M06	2.414
23 Jaén	Número de plazas estimadas	2017M05	2.457
23 Jaén	Número de plazas estimadas	2017M04	2.452
23 Jaén	Número de plazas estimadas	2017M03	2.403
23 Jaén	Número de plazas estimadas	2017M02	2.174
23 Jaén	Número de plazas estimadas	2017M01	2.068
23 Jaén	Número de plazas estimadas	2016M12	2.179
23 Jaén	Número de plazas estimadas	2016M11	2.241
23 Jaén	Número de plazas estimadas	2016M10	2.187
23 Jaén	Número de plazas estimadas	2016M09	2.223
23 Jaén	Número de plazas estimadas	2016M08	2.198
23 Jaén	Número de plazas estimadas	2016M07	2.244
23 Jaén	Número de plazas estimadas	2016M06	2.271
23 Jaén	Número de plazas estimadas	2016M05	2.310
23 Jaén	Número de plazas estimadas	2016M04	2.263
23 Jaén	Número de plazas estimadas	2016M03	2.156
23 Jaén	Número de plazas estimadas	2016M02	1.918
23 Jaén	Número de plazas estimadas	2016M01	1.903
23 Jaén	Número de plazas estimadas	2015M12	2.229
23 Jaén	Número de plazas estimadas	2015M11	2.312
23 Jaén	Número de plazas estimadas	2015M10	2.303
23 Jaén	Número de plazas estimadas	2015M09	2.297
23 Jaén	Número de plazas estimadas	2015M08	2.375
23 Jaén	Número de plazas estimadas	2015M07	2.188
